,Company,TypeName,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,ppi,IPS,Touchscreen,Layer1SDD,Layer1Flash_storage,HDD,SSD,Hybrid,Flash_Storage
1240,Lenovo,Notebook,AMD A-Series,6,256GB SSD,AMD Radeon,Windows 10,2.2,53226,141.0,0,0,0,0,0,256,0,0
1241,Asus,Ultrabook,Intel Core i7,8,256GB SSD,Intel HD,Windows 10,1.45,114010,166.0,0,0,0,0,0,256,0,0
1242,Acer,Notebook,Intel Core i3,4,500GB HDD,Intel HD,Linux,2.4,32226,100.0,0,0,0,0,500,0,0,0
1243,Dell,2 in 1 Convertible,Intel Core i7,16,512GB SSD,Nvidia GeForce,Windows 10,2.77,160237,127.0,0,1,0,0,0,512,0,0
1244,HP,Notebook,Intel Core i5,4,256GB SSD,Intel HD,Windows 7,1.54,97976,157.0,0,0,0,0,0,256,0,0
1245,Asus,Gaming,Intel Core i7,16,256GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.5,142512,141.0,1,0,0,0,1,256,0,0
1246,Dell,Notebook,Intel Core i5,4,500GB HDD,Intel HD,Windows 10,1.6,77936,112.0,0,0,0,0,500,0,0,0
1247,Asus,Gaming,Intel Core i7,16,256GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.34,207088,141.0,1,0,0,0,1,256,0,0
1248,Lenovo,Notebook,Intel Core i5,8,256GB SSD,Intel HD,No OS,2.3,51037,141.0,1,0,0,0,0,256,0,0
1249,Dell,2 in 1 Convertible,Intel Core i5,8,256GB SSD,Intel HD,Windows 10,1.24,161484,276.0,0,1,0,0,0,256,0,0
1250,Dell,Notebook,Other Intel Processor,4,500GB HDD,Intel HD,Linux,2.2,28859,100.0,0,0,0,0,500,0,0,0
1251,HP,Notebook,AMD A-Series,4,500GB HDD,AMD Radeon,Windows 10,1.86,35539,100.0,0,0,0,0,500,0,0,0
1252,Lenovo,Notebook,Intel Core i3,6,128GB SSD,Nvidia GeForce,Windows 10,2.4,50681,141.0,0,0,0,0,0,128,0,0
1253,Lenovo,Notebook,Intel Core i5,8,256GB SSD,Intel HD,Windows 10,1.9,95483,157.0,1,0,0,0,0,256,0,0
1254,Dell,Notebook,Other Intel Processor,4,500GB HDD,Intel HD,Windows 10,2.2,39546,100.0,0,0,0,0,500,0,0,0
1255,Asus,Notebook,Other Intel Processor,4,1TB HDD,Intel HD,Windows 10,2.0,30195,100.0,0,0,0,0,1,0,0,0
1256,Asus,Gaming,Intel Core i7,16,128GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,4.0,169233,127.0,1,0,0,0,1,128,0,0
1257,Dell,Notebook,Intel Core i3,4,500GB HDD,Intel HD,Windows 10,2.29,43644,100.0,0,0,0,0,500,0,0,0
1258,Lenovo,Notebook,Intel Core i7,8,1.0TB Hybrid,AMD Radeon,Windows 7,2.32,79718,141.0,0,0,0,0,0,0,10,0
1259,MSI,Gaming,Intel Core i7,8,128GB SSD +  1TB HDD,Nvidia GeForce,Windows 10,2.4,109467,141.0,0,0,0,0,1,128,0,0
1260,Lenovo,2 in 1 Convertible,Intel Core i5,4,128GB SSD,Intel HD,Windows 10,1.8,74196,157.0,0,1,0,0,0,128,0,0
1261,Asus,Ultrabook,Other Intel Processor,8,512GB SSD,Intel HD,Windows 10,1.2,64932,166.0,1,0,0,0,0,512,0,0
1262,Dell,Notebook,Intel Core i3,6,1TB HDD,Intel HD,Windows 10,2.3,40883,100.0,0,0,0,0,1,0,0,0
1263,Acer,Notebook,Other Intel Processor,4,500GB HDD,Intel HD,Linux,2.4,25741,100.0,0,0,0,0,500,0,0,0
1264,Dell,Notebook,Other Intel Processor,2,500GB HDD,Intel HD,Windows 10,2.2,33758,100.0,0,0,0,0,500,0,0,0
1265,Lenovo,Notebook,Intel Core i7,8,1TB HDD,Nvidia GeForce,Windows 10,2.6,80074,141.0,1,0,0,0,1,0,0,0
1266,HP,Notebook,AMD A-Series,6,1.0TB Hybrid,AMD Radeon,Windows 10,2.04,48988,141.0,0,0,0,0,0,0,10,0
1267,Dell,Notebook,Intel Core i7,8,1TB HDD,AMD Radeon,Linux,2.3,71790,100.0,0,0,0,0,1,0,0,0
1268,HP,Netbook,Other Intel Processor,2,32GB Flash Storage,Intel HD,Windows 10,1.17,18616,135.0,0,0,0,1,0,0,0,32
1269,Asus,Notebook,Intel Core i7,4,500GB HDD,Nvidia GeForce,Windows 10,2.2,64159,100.0,0,0,0,0,500,0,0,0
1270,Lenovo,2 in 1 Convertible,Intel Core i7,4,128GB SSD,Intel HD,Windows 10,1.8,56827,157.0,1,1,0,0,0,128,0,0
1271,Lenovo,2 in 1 Convertible,Intel Core i7,16,512GB SSD,Intel HD,Windows 10,1.3,133516,276.0,1,1,0,0,0,512,0,0
1272,Lenovo,Notebook,Other Intel Processor,2,64GB Flash Storage,Intel HD,Windows 10,1.5,20397,112.0,0,0,0,1,0,0,0,64
1273,HP,Notebook,Intel Core i7,6,1TB HDD,AMD Radeon,Windows 10,2.19,68049,100.0,0,0,0,0,1,0,0,0
